time,date,treatment,transplantation,germination,daysfromgermination,Plant,Device,AmbientHumidity,AmbientTemperature,LeafTemperature,AmbientPressure,AmbientLight,phips2,logitps2
12:57:00,2024-07-16,Transplantation,TRUE,FALSE,76,B10,MultispeQ,48.03418,36.25,32.25,977.59235,164.081,0.619,0.48530589755789505
12:59:00,2024-07-16,Transplantation,TRUE,FALSE,76,B11,MultispeQ,48.60547,36.34,32.29,977.58252,132.191,0.648,0.6102595207541777
01:03:00,2024-07-16,Transplantation,TRUE,FALSE,76,B12,MultispeQ,48.71582,36.49,31.85,977.59033,309.343,0.637,0.5623668213073126
12:12:00,2024-07-18,Control,FALSE,FALSE,78,A1,MultispeQ,76.33691,27.58,28.35,977.83716,314.029,0.594,0.3805261597609122
12:13:00,2024-07-18,Control,FALSE,FALSE,78,A2,MultispeQ,76.14062,28.39,29.05,977.82581,356.541,0.597,0.39298055144591904
12:15:00,2024-07-18,Control,FALSE,FALSE,78,A3,MultispeQ,75.43262,29.02,29.65,977.85822,378.87,0.597,0.39298055144591904
12:17:00,2024-07-18,Control,FALSE,FALSE,78,A4,MultispeQ,74.77637,29.64,30.25,977.94873,276.859,0.614,0.4641575586823115
12:18:00,2024-07-18,Control,FALSE,FALSE,78,A5,MultispeQ,73.65625,30.31,30.93,977.80219,337.781,0.601,0.409633517645344
12:20:00,2024-07-18,Control,FALSE,FALSE,78,A6,MultispeQ,72.60352,31,31.01,977.81763,359.355,0.59,0.3639653772014115
12:22:00,2024-07-18,Control,FALSE,FALSE,78,A7,MultispeQ,71.14941,31.57,31.59,977.81592,350.147,0.608,0.4389130421757044
12:24:00,2024-07-18,Control,FALSE,FALSE,78,A8,MultispeQ,69.89844,32.08,31.93,977.85529,370.101,0.589,0.35983296915535207
12:25:00,2024-07-18,Control,FALSE,FALSE,78,A9,MultispeQ,66.80273,32.57,32.07,977.83954,306.148,0.593,0.3763812135551304
12:27:00,2024-07-18,Control,FALSE,FALSE,78,A10,MultispeQ,65.19629,33.02,32.11,977.84875,388.276,0.597,0.39298055144591904
12:29:00,2024-07-18,Control,FALSE,FALSE,78,A11,MultispeQ,65.72754,33.49,32.51,977.79578,409.709,0.577,0.3104700874618215
12:30:00,2024-07-18,Control,FALSE,FALSE,78,A12,MultispeQ,63.70508,33.88,32.81,977.80267,379.646,0.595,0.38467433843909055
12:32:00,2024-07-18,Transplantation,TRUE,FALSE,78,B1,MultispeQ,62.80078,34.24,32.45,977.79376,25.924,0.694,0.8188868585544236
12:34:00,2024-07-18,Transplantation,TRUE,FALSE,78,B2,MultispeQ,62.10938,34.47,32.55,977.80139,215.999,0.633,0.5451085740896059
12:36:00,2024-07-18,Transplantation,TRUE,FALSE,78,B3,MultispeQ,60.39941,34.66,32.25,977.83228,338.284,0.616,0.4726044109457928
12:37:00,2024-07-18,Transplantation,TRUE,FALSE,78,B4,MultispeQ,59.4541,34.84,32.45,977.72455,113.164,0.655,0.6410908186038923
12:40:00,2024-07-18,Transplantation,TRUE,FALSE,78,B5,MultispeQ,60.4248,35.12,32.33,977.69409,243.023,0.65,0.6190392084062236
12:42:00,2024-07-18,Transplantation,TRUE,FALSE,78,B6,MultispeQ,58.90625,35.29,32.45,977.66345,208.468,0.653,0.632252349329572
12:43:00,2024-07-18,Transplantation,TRUE,FALSE,78,B7,MultispeQ,57.0957,35.49,32.55,977.71478,79.929,0.69,0.8001193001121129
12:45:00,2024-07-18,Transplantation,TRUE,FALSE,78,B8,MultispeQ,56.0625,35.65,32.51,977.68188,268.82,0.617,0.4768340347247418
12:47:00,2024-07-18,Transplantation,TRUE,FALSE,78,B9,MultispeQ,55.2666,35.74,32.37,977.64526,315.548,0.609,0.44311070772453115
12:50:00,2024-07-18,Transplantation,TRUE,FALSE,78,B10,MultispeQ,54.85742,35.85,32.33,977.69244,225.794,0.624,0.5065612249795332
12:52:00,2024-07-18,Transplantation,TRUE,FALSE,78,B11,MultispeQ,54.73145,35.87,32.11,977.64844,50.235,0.686,0.7814846418176321
12:54:00,2024-07-18,Transplantation,TRUE,FALSE,78,B12,MultispeQ,54.39746,35.91,32.55,977.61554,194.963,0.644,0.5927679952523233
12:08:00,2024-07-23,Control,FALSE,FALSE,83,A1,MultispeQ,70.48535,29.97,30.43,980.57623,223.111,0.639,0.5710264960446539
12:10:00,2024-07-23,Control,FALSE,FALSE,83,A2,MultispeQ,68.41699,30.51,30.65,980.60095,63.295,0.637,0.5623668213073126
12:12:00,2024-07-23,Control,FALSE,FALSE,83,A3,MultispeQ,67.87793,30.85,30.33,980.62109,129.272,0.633,0.5451085740896059
12:14:00,2024-07-23,Control,FALSE,FALSE,83,A4,MultispeQ,67.1416,31.18,30.47,980.565,127.308,0.641,0.5797070684323913
12:15:00,2024-07-23,Control,FALSE,FALSE,83,A5,MultispeQ,67.12695,31.55,30.61,980.54797,92.29,0.663,0.6766920598335009
12:17:00,2024-07-23,Control,FALSE,FALSE,83,A6,MultispeQ,66.34375,31.89,30.37,980.53143,141.681,0.661,0.66775373247123615
12:18:00,2024-07-23,Control,FALSE,FALSE,83,A7,MultispeQ,65.37012,32.19,30.29,980.51959,164.325,0.669,0.7036656847511656
12:20:00,2024-07-23,Control,FALSE,FALSE,83,A8,MultispeQ,64.86719,32.41,30.51,980.47327,171.441,0.638,0.5666940715190188
12:22:00,2024-07-23,Control,FALSE,FALSE,83,A9,MultispeQ,64.13281,32.62,30.79,980.48181,173.706,0.627,0.5193681209891051
12:23:00,2024-07-23,Control,FALSE,FALSE,83,A10,MultispeQ,63.11523,32.9,30.69,980.47546,156.159,0.648,0.6102595207541777
12:25:00,2024-07-23,Control,FALSE,FALSE,83,A11,MultispeQ,61.89844,33.08,30.51,980.51849,109.547,0.653,0.632252349329572
12:27:00,2024-07-23,Control,FALSE,FALSE,83,A12,MultispeQ,62.38574,33.24,30.29,980.52844,60.561,0.716,0.9247059287994395
12:29:00,2024-07-23,Transplantation,TRUE,FALSE,83,B1,MultispeQ,61.75977,33.43,30.65,980.51172,91.527,0.697,0.8330526052511545
12:31:00,2024-07-23,Transplantation,TRUE,FALSE,83,B2,MultispeQ,61.90918,33.59,30.69,980.48883,87.174,0.704,0.8664189018339818
12:33:00,2024-07-23,Transplantation,TRUE,FALSE,83,B3,MultispeQ,59.875,33.78,29.97,980.41687,188.024,0.637,0.5623668213073126
12:35:00,2024-07-23,Transplantation,TRUE,FALSE,83,B4,MultispeQ,59.1084,33.88,30.47,980.4187,65.611,0.694,0.8188868585544236
12:36:00,2024-07-23,Transplantation,TRUE,FALSE,83,B5,MultispeQ,58.87891,33.91,30.15,980.44983,232.03,0.628,0.5236463121950522
12:38:00,2024-07-23,Transplantation,TRUE,FALSE,83,B6,MultispeQ,58.36816,34.01,30.29,980.47571,196.142,0.621,0.49379487685105233
12:40:00,2024-07-23,Transplantation,TRUE,FALSE,83,B7,MultispeQ,57.93164,34.14,29.87,980.56,204.881,0.605,0.42634269312971956
12:41:00,2024-07-23,Transplantation,TRUE,FALSE,83,B8,MultispeQ,57.62695,34.23,30.33,980.51526,167.417,0.635,0.5537276453102001
12:43:00,2024-07-23,Transplantation,TRUE,FALSE,83,B9,MultispeQ,56.80664,34.28,30.25,980.4975,202.873,0.643,0.5884089424579804
12:44:00,2024-07-23,Transplantation,TRUE,FALSE,83,B10,MultispeQ,57.39746,34.34,30.29,980.50006,228.337,0.621,0.49379487685105233
12:46:00,2024-07-23,Transplantation,TRUE,FALSE,83,B11,MultispeQ,57.46777,34.45,30.69,980.50159,225.721,0.622,0.4980458971195918
12:47:00,2024-07-23,Transplantation,TRUE,FALSE,83,B12,MultispeQ,57.77246,34.55,30.79,980.45563,121.87,0.638,0.5666940715190188
11:58:00,2024-07-25,Control,FALSE,FALSE,85,A1,MultispeQ,77.38086,25.81,26.05,982.76764,49.898,0.676,0.7354495602506349
12:00:00,2024-07-25,Control,FALSE,FALSE,85,A2,MultispeQ,76.92773,26.36,26.43,982.80627,63.561,0.678,0.7445957423959875
12:02:00,2024-07-25,Control,FALSE,FALSE,85,A3,MultispeQ,76.08301,26.96,26.75,982.83569,82.409,0.68,0.7537718023763803
12:04:00,2024-07-25,Control,FALSE,FALSE,85,A4,MultispeQ,75.14941,27.52,26.99,982.83093,117.47,0.615,0.4683789335187336
12:06:00,2024-07-25,Control,FALSE,FALSE,85,A5,MultispeQ,74.96875,27.87,27.35,982.84351,141.868,0.667,0.69464755593518
12:07:00,2024-07-25,Control,FALSE,FALSE,85,A6,MultispeQ,73.71777,28.34,27.71,982.83423,212.461,0.643,0.5884089424579804
12:14:00,2024-06-18,Germination,FALSE,TRUE,48,C3,MultispeQ,67.51465,29.88,28.53,984.03815,286.765,0.599,0.4013001708088801
12:09:00,2024-07-25,Control,FALSE,FALSE,85,A7,MultispeQ,72.61914,28.71,27.89,982.84888,306.09,0.606,0.4305290767713805
12:16:00,2024-06-18,Germination,FALSE,TRUE,48,C4,MultispeQ,67.07422,30.34,28.57,983.92297,332.348,0.607,0.43471917919023695
12:10:00,2024-07-25,Control,FALSE,FALSE,85,A8,MultispeQ,72.44922,29.15,28.11,982.789,220.074,0.601,0.409633517645344
12:17:00,2024-06-18,Germination,FALSE,TRUE,48,C5,MultispeQ,64.62793,30.78,28.75,983.92029,311.155,0.579,0.3186696438906136
12:12:00,2024-07-25,Control,FALSE,FALSE,85,A9,MultispeQ,72.2793,29.61,28.63,982.77734,207.805,0.619,0.48530589755789505
12:19:00,2024-06-18,Germination,FALSE,TRUE,48,C6,MultispeQ,61.87012,31.08,28.93,983.89099,296.073,0.571,0.285932290727993
12:14:00,2024-07-25,Control,FALSE,FALSE,85,A10,MultispeQ,70.93945,30.23,28.75,982.80701,172.545,0.634,0.5494156210358597
12:21:00,2024-06-18,Germination,FALSE,TRUE,48,C7,MultispeQ,63.1084,31.39,29.01,983.90216,377.485,0.575,0.3022808718729335
12:16:00,2024-07-25,Control,FALSE,FALSE,85,A11,MultispeQ,68.97266,30.69,29.01,982.77936,110.166,0.657,0.6499535713186707
12:22:00,2024-06-18,Germination,FALSE,TRUE,48,C8,MultispeQ,62.14453,31.68,29.23,983.86908,392.22,0.572,0.29001579579800096
12:17:00,2024-07-25,Control,FALSE,FALSE,85,A12,MultispeQ,68.74414,31.09,28.53,982.74969,94.383,0.667,0.69464755593518
12:24:00,2024-06-18,Germination,FALSE,TRUE,48,C9,MultispeQ,58.57812,31.98,29.05,983.83044,346.824,0.59,0.3639653772014115
12:19:00,2024-07-25,Transplantation,TRUE,FALSE,85,B1,MultispeQ,67.22461,31.43,29.29,982.7489,93.26,0.661,0.66775373247123615
12:26:00,2024-06-18,Germination,FALSE,TRUE,48,C10,MultispeQ,59.83008,32.23,29.11,983.87524,109.845,0.63,0.5322168137473082
12:21:00,2024-07-25,Transplantation,TRUE,FALSE,85,B2,MultispeQ,66.88086,31.68,29.43,982.72626,175.05,0.632,0.5408064559779265
12:27:00,2024-06-18,Germination,FALSE,TRUE,48,C11,MultispeQ,58.55957,32.32,28.71,983.90356,132.195,0.615,0.4683789335187336
12:22:00,2024-07-25,Transplantation,TRUE,FALSE,85,B3,MultispeQ,66.48047,31.95,29.37,982.698,230.406,0.611,0.45151761555314895
12:29:00,2024-06-18,Germination,FALSE,TRUE,48,C12,MultispeQ,58.37793,32.43,28.75,983.96021,127.92,0.616,0.4726044109457928
12:24:00,2024-07-25,Transplantation,TRUE,FALSE,85,B4,MultispeQ,66.00977,32.29,29.65,982.70776,209.481,0.627,0.5193681209891051
12:31:00,2024-06-18,Germ+Trans,TRUE,TRUE,48,D1,MultispeQ,56.42871,32.6,28.89,983.94031,337.829,0.593,0.3763812135551304
12:26:00,2024-07-25,Transplantation,TRUE,FALSE,85,B5,MultispeQ,66.14844,32.62,29.83,982.69263,160.787,0.627,0.5193681209891051
12:32:00,2024-06-18,Germ+Trans,TRUE,TRUE,48,D2,MultispeQ,57.91309,32.73,28.81,983.90253,340.05,0.599,0.4013001708088801
12:28:00,2024-07-25,Transplantation,TRUE,FALSE,85,B6,MultispeQ,64.49023,32.86,30.05,982.72235,127.783,0.658,0.6543941942627122
12:34:00,2024-06-18,Germ+Trans,TRUE,TRUE,48,D3,MultispeQ,57.93066,32.86,29.11,983.8775,393.568,0.544,0.17645643734155667
12:29:00,2024-07-25,Transplantation,TRUE,FALSE,85,B7,MultispeQ,62.5,33.05,29.29,982.71228,121.459,0.664,0.6811709895132297
12:35:00,2024-06-18,Germ+Trans,TRUE,TRUE,48,D4,MultispeQ,57.31836,32.9,27.17,983.93481,224.62,0.568,0.27369583047704077
12:31:00,2024-07-25,Transplantation,TRUE,FALSE,85,B8,MultispeQ,61.56445,33.27,29.83,982.76373,134.359,0.672,0.7172447321390061
12:36:00,2024-06-18,Germ+Trans,TRUE,TRUE,48,D5,MultispeQ,58.69141,33.11,28.89,983.84735,433.922,0.571,0.285932290727993
12:33:00,2024-07-25,Transplantation,TRUE,FALSE,85,B9,MultispeQ,60.95605,33.42,29.11,982.75903,118.699,0.701,0.8520643136439034
12:38:00,2024-06-18,Germ+Trans,TRUE,TRUE,48,D6,MultispeQ,56.47461,33.3,29.23,983.81604,372.841,0.577,0.3104700874618215
12:35:00,2024-07-25,Transplantation,TRUE,FALSE,85,B10,MultispeQ,59.79297,33.41,29.23,982.69781,59.504,0.705,0.8712224464724486
12:40:00,2024-06-18,Germ+Trans,TRUE,TRUE,48,D7,MultispeQ,56.41895,33.53,29.51,983.79626,426.97,0.568,0.27369583047704077
12:39:00,2024-07-25,Transplantation,TRUE,FALSE,85,B11,MultispeQ,60.24707,33.42,29.65,982.71252,67.829,0.699,0.8425404774849343
12:41:00,2024-06-18,Germ+Trans,TRUE,TRUE,48,D8,MultispeQ,56.63086,33.74,29.61,983.79236,419.914,0.57,0.2818511521409875
12:09:00,2024-07-30,Control,FALSE,FALSE,90,A1,MultispeQ,76.66699,30.1,30.33,979.16010000000006,152.842,0.632,0.5408064559779265
12:43:00,2024-06-18,Germ+Trans,TRUE,TRUE,48,D9,MultispeQ,56.4502,33.95,29.93,983.91541,383.666,0.539,0.15631752791234874
12:11:00,2024-07-30,Control,FALSE,FALSE,90,A2,MultispeQ,76.10449,30.87,30.93,979.18549,89.729,0.636,0.5580446957033814
12:45:00,2024-06-18,Germ+Trans,TRUE,TRUE,48,D10,MultispeQ,56.29785,34.13,30.19,983.85846,344.677,0.582,0.3309890152066814
12:12:00,2024-07-30,Control,FALSE,FALSE,90,A3,MultispeQ,75.0957,31.45,31.85,979.14417,265.045,0.604,0.4221599866803343
12:47:00,2024-06-18,Germ+Trans,TRUE,TRUE,48,D11,MultispeQ,53.04004,34.24,30.83,983.7392,129.206,0.604,0.4221599866803343
12:14:00,2024-07-30,Control,FALSE,FALSE,90,A4,MultispeQ,73.91992,32.02,31.99,979.08673,190.606,0.606,0.4305290767713805
12:48:00,2024-06-18,Germ+Trans,TRUE,TRUE,48,D12,MultispeQ,52.25293,34.21,30.19,983.79236,121.375,0.608,0.4389130421757044
12:16:00,2024-07-30,Control,FALSE,FALSE,90,A5,MultispeQ,72.75586,32.61,31.99,979.09967,94.027,0.644,0.5927679952523233
12:23:00,2024-06-20,Control,FALSE,FALSE,50,A1,MultispeQ,64.44824,29.01,28.17,988.67877,127.849,0.641,0.5797070684323913
12:17:00,2024-07-30,Control,FALSE,FALSE,90,A6,MultispeQ,70.14355,33.08,32.11,979.1225,361.926,0.609,0.44311070772453115
12:24:00,2024-06-20,Control,FALSE,FALSE,50,A2,MultispeQ,63.55371,29.46,27.99,988.68799,494.747,0.557,0.22899546988214853
12:19:00,2024-07-30,Control,FALSE,FALSE,90,A7,MultispeQ,68.94043,33.48,32.41,979.15546,211.926,0.631,0.536509218500686
12:26:00,2024-06-20,Control,FALSE,FALSE,50,A3,MultispeQ,63.82324,29.99,28.25,988.65784,509.202,0.581,0.32687983692977335
12:21:00,2024-07-30,Control,FALSE,FALSE,90,A8,MultispeQ,66.85938,33.93,32.59,979.11243,336.848,0.606,0.4305290767713805
12:28:00,2024-06-20,Control,FALSE,FALSE,50,A4,MultispeQ,64.1084,30.58,28.63,988.76953,519.812,0.574,0.2981900500501958
12:23:00,2024-07-30,Control,FALSE,FALSE,90,A9,MultispeQ,66.5332,34.32,32.67,979.09436,148.479,0.631,0.536509218500686
12:29:00,2024-06-20,Control,FALSE,FALSE,50,A5,MultispeQ,63.00293,31.08,29.15,988.68628,547.799,0.563,0.25334643304410004
12:25:00,2024-07-30,Control,FALSE,FALSE,90,A10,MultispeQ,64.45312,34.67,32.85,979.07001,110.132,0.663,0.6766920598335009
12:31:00,2024-06-20,Control,FALSE,FALSE,50,A6,MultispeQ,61.22559,31.55,29.11,988.73322,154.067,0.628,0.5236463121950522
12:30:00,2024-07-30,Control,FALSE,FALSE,90,A12,MultispeQ,63.1123,35.42,32.89,979.14282,105.143,0.688,0.7907856501238609
12:33:00,2024-06-20,Control,FALSE,FALSE,50,A7,MultispeQ,60.14551,31.9,29.19,988.7182,567.274,0.563,0.25334643304410004
12:33:00,2024-07-30,Transplantation,TRUE,FALSE,90,B1,MultispeQ,61.21777,35.74,33.41,979.01544,86.934,0.676,0.7354495602506349
12:35:00,2024-06-20,Control,FALSE,FALSE,50,A8,MultispeQ,59.11523,32.49,29.65,988.72534,348.349,0.567,0.26962157572526196
12:38:00,2024-07-30,Transplantation,TRUE,FALSE,90,B2,MultispeQ,59.17383,35.84,33.49,978.8786,157.141,0.689,0.7954483588344242
12:37:00,2024-06-20,Control,FALSE,FALSE,50,A9,MultispeQ,56.80078,32.78,29.69,988.68091,288.427,0.584,0.3392157225669637
12:40:00,2024-07-30,Transplantation,TRUE,FALSE,90,B3,MultispeQ,58.64062,35.88,32.51,978.91333,163.895,0.654,0.6366685763994745
12:39:00,2024-06-20,Control,FALSE,FALSE,50,A10,MultispeQ,57.08203,32.98,30.19,988.75171,238.698,0.601,0.409633517645344
12:42:00,2024-07-30,Transplantation,TRUE,FALSE,90,B4,MultispeQ,58.54004,35.92,32.51,978.82062,81.468,0.695,0.8236000689573804
12:41:00,2024-06-20,Control,FALSE,FALSE,50,A11,MultispeQ,54.06348,33.2,30.05,988.76788,311.466,0.611,0.45151761555314895
12:43:00,2024-06-20,Control,FALSE,FALSE,50,A12,MultispeQ,53.80469,33.36,30.11,988.60315,114.568,0.649,0.6146464932382243
12:43:00,2024-07-30,Transplantation,TRUE,FALSE,90,B5,MultispeQ,58.48926,35.87,32.11,978.82983,252.053,0.636,0.5580446957033814
12:45:00,2024-06-20,Transplantation,TRUE,FALSE,50,B1,MultispeQ,54.95312,33.66,28.97,988.61157,120.512,0.63,0.5322168137473082
12:45:00,2024-07-30,Transplantation,TRUE,FALSE,90,B6,MultispeQ,58.81348,35.86,31.73,978.90314,155.702,0.658,0.6543941942627122
12:47:00,2024-06-20,Transplantation,TRUE,FALSE,50,B2,MultispeQ,54.82617,33.9,29.11,988.52875,99.813,0.657,0.6499535713186707
12:47:00,2024-07-30,Transplantation,TRUE,FALSE,90,B7,MultispeQ,59.57129,35.84,31.93,978.8739,148.015,0.666,0.6901486775636889
12:48:00,2024-06-20,Transplantation,TRUE,FALSE,50,B3,MultispeQ,53.19922,34.09,28.85,988.5896,107.604,0.67,0.708185057924486
12:48:00,2024-07-30,Transplantation,TRUE,FALSE,90,B8,MultispeQ,58.41309,35.92,32.11,978.86438,322.619,0.622,0.4980458971195918
12:50:00,2024-06-20,Transplantation,TRUE,FALSE,50,B4,MultispeQ,53.22559,34.24,28.57,988.5387,455.3,0.556,0.22494373181835786
11:56:00,2024-08-01,Transplantation,TRUE,FALSE,92,B9,MultispeQ,76.38281,29.43,30.43,981.7392,287.175,0.596,0.3888257891041995
12:51:00,2024-06-20,Transplantation,TRUE,FALSE,50,B5,MultispeQ,52.83496,34.42,28.57,988.51251,250.272,0.605,0.42634269312971956
11:59:00,2024-08-01,Control,FALSE,FALSE,92,A2,MultispeQ,76.89551,30.23,32.11,981.73859,381.099,0.587,0.3515772268670635
12:53:00,2024-06-20,Transplantation,TRUE,FALSE,50,B6,MultispeQ,51.27344,34.6,28.21,988.53143,135.161,0.645,0.5971325273203568
12:02:00,2024-08-01,Control,FALSE,FALSE,92,A3,MultispeQ,76.71875,30.89,33.03,981.7522,388.09,0.589,0.35983296915535207
12:54:00,2024-06-20,Transplantation,TRUE,FALSE,50,B7,MultispeQ,49.90234,34.73,28.57,988.48169,147.465,0.634,0.5494156210358597
12:56:00,2024-06-20,Transplantation,TRUE,FALSE,50,B8,MultispeQ,50.00391,34.81,28.75,988.48767,138.552,0.643,0.5884089424579804
12:04:00,2024-08-01,Control,FALSE,FALSE,92,A4,MultispeQ,76.0957,31.5,33.49,981.72217,348.894,0.595,0.38467433843909055
12:58:00,2024-06-20,Transplantation,TRUE,FALSE,50,B9,MultispeQ,49.67578,34.83,29.11,988.41437,125.136,0.649,0.6146464932382243
12:07:00,2024-08-01,Control,FALSE,FALSE,92,A5,MultispeQ,75.13672,32.19,34.09,981.64124,178.836,0.642,0.584055317289261
12:59:00,2024-06-20,Transplantation,TRUE,FALSE,50,B10,MultispeQ,51.1377,34.86,28.17,988.38843,437.502,0.572,0.29001579579800096
12:11:00,2024-08-01,Control,FALSE,FALSE,92,A6,MultispeQ,73.28125,33.08,34.95,981.5603,353.741,0.611,0.45151761555314895
01:01:00,2024-06-20,Transplantation,TRUE,FALSE,50,B11,MultispeQ,51.20312,34.9,28.25,988.36627,93.177,0.649,0.6146464932382243
12:13:00,2024-08-01,Control,FALSE,FALSE,92,A7,MultispeQ,72.08301,33.63,35.33,981.62006,274.698,0.608,0.4389130421757044
01:02:00,2024-06-20,Transplantation,TRUE,FALSE,50,B12,MultispeQ,51.22559,34.91,28.17,988.29517,137.402,0.637,0.5623668213073126
12:16:00,2024-08-01,Control,FALSE,FALSE,92,A8,MultispeQ,70.75781,34.13,36.03,981.55115,386.352,0.583,0.33510096455169075
12:11:00,2024-06-25,Control,FALSE,FALSE,55,A1,MultispeQ,63.37109,28.94,28.39,978.00195,441.111,0.571,0.285932290727993
12:21:00,2024-08-01,Control,FALSE,FALSE,92,A9,MultispeQ,67.86426,35.15,36.91,981.48529,389.422,0.552,0.2087548138621104
12:13:00,2024-06-25,Control,FALSE,FALSE,55,A2,MultispeQ,62.44629,29.62,28.81,977.995,375.521,0.603,0.41798091603999493
12:25:00,2024-08-01,Control,FALSE,FALSE,92,A10,MultispeQ,67.08398,35.72,36.67,981.41486,374.487,0.605,0.42634269312971956
12:14:00,2024-06-25,Control,FALSE,FALSE,55,A3,MultispeQ,62.22656,30.25,28.85,977.98126,398.339,0.582,0.3309890152066814
12:28:00,2024-08-01,Control,FALSE,FALSE,92,A11,MultispeQ,65.63867,36.29,36.79,981.42938,210.977,0.635,0.5537276453102001
12:16:00,2024-06-25,Control,FALSE,FALSE,55,A4,MultispeQ,62.19629,30.93,29.33,977.966,406.936,0.581,0.32687983692977335
12:30:00,2024-08-01,Control,FALSE,FALSE,92,A12,MultispeQ,64.21582,36.73,36.83,981.41205,281.55,0.616,0.4726044109457928
12:18:00,2024-06-25,Control,FALSE,FALSE,55,A5,MultispeQ,60.63086,31.61,29.87,977.99823,445.986,0.59,0.3639653772014115
12:32:00,2024-08-01,Transplantation,TRUE,FALSE,92,B1,MultispeQ,59.87207,37.08,36.25,981.32983,68.841,0.686,0.7814846418176321
12:33:00,2024-08-01,Transplantation,TRUE,FALSE,92,B2,MultispeQ,58.15918,37.26,35.95,981.24127,307.026,0.636,0.5580446957033814
12:19:00,2024-06-25,Control,FALSE,FALSE,55,A6,MultispeQ,58.6084,32.14,30.05,978.00665,439.218,0.577,0.3104700874618215
12:35:00,2024-08-01,Transplantation,TRUE,FALSE,92,B3,MultispeQ,56.91113,37.41,35.29,981.27716,325.107,0.601,0.409633517645344
12:21:00,2024-06-25,Control,FALSE,FALSE,55,A7,MultispeQ,57.44336,32.66,30.33,977.99982,469.395,0.568,0.27369583047704077
12:37:00,2024-08-01,Transplantation,TRUE,FALSE,92,B4,MultispeQ,55.92285,37.5,35.29,981.2478,203.58,0.65,0.6190392084062236
12:23:00,2024-06-25,Control,FALSE,FALSE,55,A8,MultispeQ,55.39941,33.1,30.29,978.05591,417.02,0.542,0.1683968173254614
12:38:00,2024-08-01,Transplantation,TRUE,FALSE,92,B5,MultispeQ,54.53809,37.6,35.21,981.21875,308.28,0.616,0.4726044109457928
12:24:00,2024-06-25,Control,FALSE,FALSE,55,A9,MultispeQ,52.67383,33.38,30.97,977.97034,425.406,0.601,0.409633517645344
12:40:00,2024-08-01,Transplantation,TRUE,FALSE,92,B6,MultispeQ,55.48535,37.67,34.87,981.20502,264.634,0.628,0.5236463121950522
12:26:00,2024-06-25,Control,FALSE,FALSE,55,A10,MultispeQ,51.09766,33.67,31.15,978.00421,206.321,0.604,0.4221599866803343
12:42:00,2024-08-01,Transplantation,TRUE,FALSE,92,B7,MultispeQ,53.95605,37.75,34.95,981.20172,374.262,0.604,0.4221599866803343
12:28:00,2024-06-25,Control,FALSE,FALSE,55,A11,MultispeQ,50.9668,34.08,31.15,977.96124,423.498,0.583,0.33510096455169075
12:43:00,2024-08-01,Transplantation,TRUE,FALSE,92,B8,MultispeQ,54.52148,37.77,35.07,981.2536,70.004,0.658,0.6543941942627122
12:45:00,2024-08-01,Transplantation,TRUE,FALSE,92,B9,MultispeQ,53.74512,37.76,34.95,981.20862,101.986,0.685,0.7768461994365925
12:29:00,2024-06-25,Control,FALSE,FALSE,55,A12,MultispeQ,51.65332,34.48,31.01,977.89026,405.018,0.573,0.2941017034861148
12:47:00,2024-08-01,Transplantation,TRUE,FALSE,92,B10,MultispeQ,53.32227,37.66,34.39,981.19049,243.102,0.612,0.45572694288905263
12:31:00,2024-06-25,Transplantation,TRUE,FALSE,55,B1,MultispeQ,52.58496,34.96,31.33,977.96094,401.781,0.621,0.49379487685105233
11:31:00,2024-08-08,Control,FALSE,FALSE,99,A1,MultispeQ,72.81641,28.87,29.55,968.06158,172.022,0.626,0.5150945736855667
12:33:00,2024-06-25,Transplantation,TRUE,FALSE,55,B2,MultispeQ,51.69727,35.34,30.97,977.98407,375.057,0.585,0.34333332700115804
11:33:00,2024-08-08,Control,FALSE,FALSE,99,A2,MultispeQ,73.15332,29.54,30.61,968.00891,300.991,0.599,0.4013001708088801
12:34:00,2024-06-25,Transplantation,TRUE,FALSE,55,B3,MultispeQ,49.64941,35.65,30.65,977.98358,337.551,0.585,0.34333332700115804
11:38:00,2024-08-08,Control,FALSE,FALSE,99,A3,MultispeQ,73.38574,30.78,32.45,967.97943,308.345,0.536,0.1442496088445469
12:36:00,2024-06-25,Transplantation,TRUE,FALSE,55,B4,MultispeQ,47.76855,35.89,30.29,977.99969,326.15,0.616,0.4726044109457928
11:41:00,2024-08-08,Control,FALSE,FALSE,99,A4,MultispeQ,72.7373,31.48,33.19,968.03235,384.649,0.586,0.34745381575169815
12:38:00,2024-06-25,Transplantation,TRUE,FALSE,55,B5,MultispeQ,49.1543,36.05,30.19,978.00061,314.897,0.608,0.4389130421757044
11:44:00,2024-08-08,Control,FALSE,FALSE,99,A5,MultispeQ,72.05957,32.15,33.67,968.07837,231.767,0.643,0.5884089424579804
12:39:00,2024-06-25,Transplantation,TRUE,FALSE,55,B6,MultispeQ,47.62988,36.17,29.65,977.97607,346.839,0.613,0.4599402429064296
11:50:00,2024-08-08,Control,FALSE,FALSE,99,A6,MultispeQ,69.99023,33.52,34.61,968.07166,324.846,0.626,0.5150945736855667
12:41:00,2024-06-25,Transplantation,TRUE,FALSE,55,B7,MultispeQ,47.10938,36.25,30.05,977.96124,342.276,0.592,0.3722394604798438
