row,pot,mass,ber,fungus,cracking,penetrometer,sugar_avg,date_harvest,date_analysis,treatment,transplantation,germination,fruit,daysfromharvesttoanalysis,daysfromgermination,plant,ripeness,sugar_grams
C,6,260.9,FALSE,FALSE,FALSE,1.2,5.8,2024-08-13T00:00:00Z,2024-08-14T00:00:00Z,Germination,FALSE,TRUE,1,1,105,C6,0.73,15.132199999999997
C,9,130.1,FALSE,FALSE,FALSE,1.4,6.4,2024-08-13T00:00:00Z,2024-08-14T00:00:00Z,Germination,FALSE,TRUE,1,1,105,C9,0.6799999999999999,8.3264
C,8,134.9,FALSE,FALSE,FALSE,1.4,6.5,2024-08-13T00:00:00Z,2024-08-14T00:00:00Z,Germination,FALSE,TRUE,1,1,105,C8,0.6799999999999999,8.768500000000001
C,5,203.6,FALSE,FALSE,FALSE,1,6.9,2024-08-13T00:00:00Z,2024-08-14T00:00:00Z,Germination,FALSE,TRUE,1,1,105,C5,0.77,14.048400000000001
C,9,99,FALSE,FALSE,FALSE,1.5,6.6,2024-08-13T00:00:00Z,2024-08-14T00:00:00Z,Germination,FALSE,TRUE,1,1,105,C9,0.6599999999999999,6.534000000000001
C,9,153.5,FALSE,FALSE,FALSE,1.4,7,2024-08-13T00:00:00Z,2024-08-14T00:00:00Z,Germination,FALSE,TRUE,1,1,105,C9,0.6799999999999999,10.745000000000001
D,4,201.2,FALSE,FALSE,FALSE,0.9,8.1,2024-08-13T00:00:00Z,2024-08-14T00:00:00Z,Germ+Trans,TRUE,TRUE,1,1,105,D4,0.8,16.2972
C,9,215.6,FALSE,FALSE,FALSE,1.4,6,2024-08-13T00:00:00Z,2024-08-14T00:00:00Z,Germination,FALSE,TRUE,1,1,105,C9,0.6799999999999999,12.936
C,7,155.9,FALSE,FALSE,FALSE,0.6,6.7,2024-08-13T00:00:00Z,2024-08-14T00:00:00Z,Germination,FALSE,TRUE,1,1,105,C7,0.86,10.445300000000001
C,11,206.5,FALSE,FALSE,FALSE,1.4,7.7,2024-08-13T00:00:00Z,2024-08-14T00:00:00Z,Germination,FALSE,TRUE,1,1,105,C11,0.6799999999999999,15.9005
A,7,291.6,FALSE,FALSE,TRUE,0.4,5.9,2024-08-13T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,6,110,A7,0.91,17.204400000000003
A,7,200.7,FALSE,FALSE,FALSE,NA,6.2,2024-08-13T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,6,110,A7,NA,12.443399999999999
A,5,191.9,FALSE,FALSE,TRUE,0.2,6.5,2024-08-13T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,6,110,A5,0.95,12.473500000000001
A,6,245.9,FALSE,FALSE,FALSE,0.6,5.6,2024-08-13T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,6,110,A6,0.86,13.770399999999999
A,3,251.2,FALSE,FALSE,FALSE,1,5.3,2024-08-13T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,6,110,A3,0.77,13.3136
A,2,239.4,FALSE,TRUE,TRUE,0.6,5.4,2024-08-13T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,6,110,A2,0.86,12.927600000000002
A,5,168.5,FALSE,TRUE,FALSE,NA,5.5,2024-08-13T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,6,110,A5,NA,9.2675
A,11,197.8,FALSE,TRUE,TRUE,0.2,6.1,2024-08-13T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,6,110,A11,0.95,12.065800000000001
A,6,221.8,FALSE,FALSE,FALSE,0.8,6.1,2024-08-13T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,6,110,A6,0.8200000000000001,13.5298
A,6,165.6,FALSE,FALSE,FALSE,0.6,5.5,2024-08-13T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,6,110,A6,0.86,9.108
A,5,204.3,FALSE,TRUE,TRUE,0.6,6.3,2024-08-13T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,6,110,A5,0.86,12.8709
A,5,135.2,FALSE,FALSE,FALSE,0.7,6.3,2024-08-13T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,6,110,A5,0.84,8.5176
A,5,237.8,FALSE,FALSE,FALSE,1,6.1,2024-08-13T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,6,110,A5,0.77,14.5058
A,3,243.8,FALSE,TRUE,TRUE,0.9,6.2,2024-08-13T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,6,110,A3,0.8,15.1156
A,1,325.7,FALSE,FALSE,FALSE,0.8,5.2,2024-08-13T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,6,110,A1,0.8200000000000001,16.936400000000003
A,1,258.2,FALSE,FALSE,FALSE,1.1,5.8,2024-08-13T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,6,110,A1,0.75,14.975599999999998
A,1,312.7,TRUE,FALSE,FALSE,0.3,6.2,2024-08-13T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,6,110,A1,0.9299999999999999,19.3874
A,1,193,FALSE,FALSE,FALSE,0.2,5.6,2024-08-13T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,6,110,A1,0.95,10.807999999999998
B,1,183.5,FALSE,FALSE,FALSE,0.6,5.6,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Transplantation,TRUE,FALSE,1,4,110,B1,0.86,10.276
C,6,200.6,FALSE,FALSE,FALSE,1,5,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germination,FALSE,TRUE,1,4,110,C6,0.77,10.030000000000001
C,6,245.3,FALSE,FALSE,TRUE,0.8,4.7,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germination,FALSE,TRUE,1,4,110,C6,0.8200000000000001,11.5291
B,1,170.8,FALSE,FALSE,FALSE,0.3,5,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Transplantation,TRUE,FALSE,1,4,110,B1,0.9299999999999999,8.540000000000001
D,2,120.6,FALSE,FALSE,FALSE,1.4,6,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germ+Trans,TRUE,TRUE,1,4,110,D2,0.6799999999999999,7.236
D,4,222.3,FALSE,FALSE,FALSE,1.6,7,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germ+Trans,TRUE,TRUE,1,4,110,D4,0.64,15.561000000000002
D,2,92.6,FALSE,FALSE,FALSE,1.2,4.5,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germ+Trans,TRUE,TRUE,1,4,110,D2,0.73,4.167
B,9,139.7,FALSE,FALSE,FALSE,1.2,6.6,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Transplantation,TRUE,FALSE,1,4,110,B9,0.73,9.2202
D,5,47.9,FALSE,FALSE,FALSE,1.1,6.3,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germ+Trans,TRUE,TRUE,1,4,110,D5,0.75,3.0177
D,2,124.8,TRUE,FALSE,FALSE,1.7,3,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germ+Trans,TRUE,TRUE,1,4,110,D2,0.61,3.7439999999999998
B,1,272.1,FALSE,FALSE,TRUE,0.5,4.4,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Transplantation,TRUE,FALSE,1,4,110,B1,0.89,11.972400000000002
B,11,137.4,FALSE,FALSE,FALSE,1.1,7.7,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Transplantation,TRUE,FALSE,1,4,110,B11,0.75,10.5798
D,8,115.6,FALSE,FALSE,FALSE,0.9,5.3,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germ+Trans,TRUE,TRUE,1,4,110,D8,0.8,6.126799999999999
C,5,163.3,FALSE,FALSE,FALSE,0.1,6.3,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germination,FALSE,TRUE,1,4,110,C5,0.98,10.2879
D,9,258.6,FALSE,FALSE,FALSE,1.6,5.5,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germ+Trans,TRUE,TRUE,1,4,110,D9,0.64,14.223
B,9,139.7,FALSE,FALSE,FALSE,1.4,6.7,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Transplantation,TRUE,FALSE,1,4,110,B9,0.6799999999999999,9.3599
A,12,159.6,FALSE,TRUE,TRUE,0.9,7.1,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,4,110,A12,0.8,11.331599999999998
D,5,65.5,FALSE,FALSE,FALSE,1,5.6,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germ+Trans,TRUE,TRUE,1,4,110,D5,0.77,3.6679999999999997
C,4,140.7,FALSE,FALSE,FALSE,1.4,6.9,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germination,FALSE,TRUE,1,4,110,C4,0.6799999999999999,9.7083
B,11,73.8,FALSE,TRUE,TRUE,0.5,5.9,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Transplantation,TRUE,FALSE,1,4,110,B11,0.89,4.3542000000000005
C,11,204.3,FALSE,FALSE,FALSE,1.1,6.9,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germination,FALSE,TRUE,1,4,110,C11,0.75,14.096700000000002
D,2,45.9,FALSE,FALSE,FALSE,0.9,NA,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germ+Trans,TRUE,TRUE,1,4,110,D2,0.8,NA
C,7,251.1,FALSE,FALSE,FALSE,1.3,5.7,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germination,FALSE,TRUE,1,4,110,C7,0.7,14.3127
C,8,131.3,FALSE,FALSE,TRUE,1.4,5.5,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germination,FALSE,TRUE,1,4,110,C8,0.6799999999999999,7.221500000000001
C,10,156.6,FALSE,FALSE,FALSE,1.3,6.6,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germination,FALSE,TRUE,1,4,110,C10,0.7,10.3356
B,12,199,FALSE,FALSE,FALSE,0.5,3.3,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Transplantation,TRUE,FALSE,1,4,110,B12,0.89,6.567
D,12,27.7,TRUE,TRUE,FALSE,NA,NA,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germ+Trans,TRUE,TRUE,1,4,110,D12,NA,NA
A,4,169,FALSE,FALSE,FALSE,1.6,5.7,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,4,110,A4,0.64,9.633000000000001
B,12,197.8,FALSE,FALSE,FALSE,1,6.1,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Transplantation,TRUE,FALSE,1,4,110,B12,0.77,12.065800000000001
B,12,151.2,FALSE,FALSE,FALSE,0.9,6.6,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Transplantation,TRUE,FALSE,1,4,110,B12,0.8,9.9792
A,4,189.8,FALSE,FALSE,FALSE,1.4,6.2,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,4,110,A4,0.6799999999999999,11.7676
B,7,123,FALSE,FALSE,FALSE,1.3,5.4,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Transplantation,TRUE,FALSE,1,4,110,B7,0.7,6.642
B,12,168.1,FALSE,FALSE,FALSE,0.4,5.4,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Transplantation,TRUE,FALSE,1,4,110,B12,0.91,9.0774
A,9,137.3,FALSE,FALSE,FALSE,1,6.9,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,4,110,A9,0.77,9.473700000000001
A,9,120.3,FALSE,FALSE,FALSE,1,6.8,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,4,110,A9,0.77,8.1804
C,1,106.4,FALSE,FALSE,FALSE,1.2,7.4,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germination,FALSE,TRUE,1,4,110,C1,0.73,7.8736000000000015
D,2,35.5,TRUE,TRUE,FALSE,NA,NA,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germ+Trans,TRUE,TRUE,1,4,110,D2,NA,NA
B,12,141.4,FALSE,FALSE,FALSE,0.6,6.4,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Transplantation,TRUE,FALSE,1,4,110,B12,0.86,9.0496
D,5,69.2,FALSE,FALSE,FALSE,0.9,6.5,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germ+Trans,TRUE,TRUE,1,4,110,D5,0.8,4.498
A,4,108.3,FALSE,FALSE,TRUE,0.9,4,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,4,110,A4,0.8,4.332
B,4,117.6,FALSE,FALSE,FALSE,0.9,6,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Transplantation,TRUE,FALSE,1,4,110,B4,0.8,7.055999999999999
A,3,121.5,FALSE,FALSE,TRUE,0.9,4.5,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,4,110,A3,0.8,5.467499999999999
D,11,94.5,FALSE,FALSE,FALSE,1.1,5.8,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germ+Trans,TRUE,TRUE,1,4,110,D11,0.75,5.481
D,8,99.3,FALSE,FALSE,FALSE,0.6,6.3,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Germ+Trans,TRUE,TRUE,1,4,110,D8,0.86,6.2559
A,4,137.4,FALSE,FALSE,FALSE,0.9,6,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,4,110,A4,0.8,8.244
B,1,256.2,FALSE,FALSE,FALSE,1.1,6.6,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Transplantation,TRUE,FALSE,1,4,110,B1,0.75,16.9092
A,2,163.8,FALSE,TRUE,TRUE,1.3,6.5,2024-08-15T00:00:00Z,2024-08-19T00:00:00Z,Control,FALSE,FALSE,1,4,110,A2,0.7,10.647
C,7,173.8,FALSE,FALSE,FALSE,0.8,6.4,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Germination,FALSE,TRUE,1,1,112,C7,0.8200000000000001,11.1232
C,7,167.3,FALSE,FALSE,FALSE,1.3,5.4,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Germination,FALSE,TRUE,1,1,112,C7,0.7,9.034200000000002
B,4,88.5,TRUE,FALSE,FALSE,0.2,8,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B4,0.95,7.08
C,3,184.4,FALSE,FALSE,FALSE,1.1,7,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Germination,FALSE,TRUE,1,1,112,C3,0.75,12.908000000000001
B,4,94.9,FALSE,TRUE,TRUE,0.5,5.9,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B4,0.89,5.599100000000001
C,6,108.2,FALSE,FALSE,FALSE,0.8,5,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Germination,FALSE,TRUE,1,1,112,C6,0.8200000000000001,5.41
C,4,262.1,FALSE,FALSE,FALSE,1.5,6.5,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Germination,FALSE,TRUE,1,1,112,C4,0.6599999999999999,17.036500000000004
B,4,163.8,FALSE,FALSE,FALSE,0.9,6.5,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B4,0.8,10.647
C,7,101.4,FALSE,FALSE,FALSE,0.6,5.7,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Germination,FALSE,TRUE,1,1,112,C7,0.86,5.779800000000001
A,11,168.1,FALSE,FALSE,FALSE,1,5.8,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A11,0.77,9.749799999999999
C,1,120.3,FALSE,FALSE,FALSE,1.4,5.5,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Germination,FALSE,TRUE,1,1,112,C1,0.6799999999999999,6.6165
B,5,229,FALSE,FALSE,TRUE,1.2,7,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B5,0.73,16.03
B,7,81.8,FALSE,FALSE,FALSE,1,5.7,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B7,0.77,4.6626
B,5,130,FALSE,TRUE,TRUE,1,6.2,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B5,0.77,8.06
B,4,81.9,FALSE,FALSE,TRUE,0.5,6.6,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B4,0.89,5.4054
B,3,115.7,FALSE,TRUE,TRUE,1.5,3.8,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B3,0.6599999999999999,4.3966
B,5,98.3,FALSE,TRUE,TRUE,1.3,6.2,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B5,0.7,6.0946
A,12,55.5,FALSE,FALSE,FALSE,1,6.3,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A12,0.77,3.4965
B,4,104.9,FALSE,FALSE,FALSE,0.5,5.8,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B4,0.89,6.0842
B,4,113.2,FALSE,FALSE,FALSE,0.9,6.3,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B4,0.8,7.131600000000001
A,6,91.8,FALSE,FALSE,FALSE,0.3,5.4,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A6,0.9299999999999999,4.9572
C,2,86,FALSE,FALSE,TRUE,1.4,6.7,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Germination,FALSE,TRUE,1,1,112,C2,0.6799999999999999,5.7620000000000005
C,7,76,FALSE,FALSE,FALSE,0.4,6.5,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Germination,FALSE,TRUE,1,1,112,C7,0.91,4.94
A,12,75.1,FALSE,TRUE,TRUE,0.9,6.5,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A12,0.8,4.8815
C,2,73,FALSE,FALSE,FALSE,1.5,6.9,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Germination,FALSE,TRUE,1,1,112,C2,0.6599999999999999,5.037000000000001
B,5,250.9,FALSE,FALSE,TRUE,1.3,6.7,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B5,0.7,16.8103
A,5,84.9,TRUE,FALSE,FALSE,1.3,3.8,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A5,0.7,3.2262
B,12,182,FALSE,FALSE,FALSE,0.2,6.7,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B12,0.95,12.194
C,2,107.5,FALSE,FALSE,FALSE,1.2,6.9,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Germination,FALSE,TRUE,1,1,112,C2,0.73,7.4175
A,5,101.6,FALSE,FALSE,FALSE,1.5,6.4,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A5,0.6599999999999999,6.5024
C,2,66.8,FALSE,FALSE,FALSE,1.5,6.6,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Germination,FALSE,TRUE,1,1,112,C2,0.6599999999999999,4.4088
B,11,32.6,TRUE,FALSE,FALSE,NA,NA,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B11,NA,NA
A,6,113.4,FALSE,FALSE,TRUE,1,6.4,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A6,0.77,7.257600000000001
C,1,95.8,FALSE,FALSE,FALSE,1.6,5.6,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Germination,FALSE,TRUE,1,1,112,C1,0.64,5.364799999999999
B,6,233.5,FALSE,TRUE,FALSE,1.4,7.1,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B6,0.6799999999999999,16.5785
B,6,30.8,FALSE,FALSE,FALSE,1.5,NA,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B6,0.6599999999999999,NA
B,7,100.3,FALSE,FALSE,FALSE,1,7,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B7,0.77,7.021000000000001
A,11,103.3,FALSE,TRUE,TRUE,0.5,4.9,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A11,0.89,5.0617
C,1,137.1,FALSE,FALSE,TRUE,1.4,5.9,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Germination,FALSE,TRUE,1,1,112,C1,0.6799999999999999,8.0889
B,8,152.2,FALSE,FALSE,TRUE,1.4,6.4,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B8,0.6799999999999999,9.7408
A,5,81.5,FALSE,FALSE,FALSE,2.1,4,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A5,0.52,3.2600000000000002
B,6,128.9,FALSE,FALSE,FALSE,1.2,7,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B6,0.73,9.023000000000001
A,5,115.5,FALSE,FALSE,FALSE,1.6,5.5,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A5,0.64,6.3525
C,3,64.6,FALSE,FALSE,FALSE,1.1,7.1,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Germination,FALSE,TRUE,1,1,112,C3,0.75,4.586599999999999
B,11,117.8,FALSE,FALSE,FALSE,1.4,7.9,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B11,0.6799999999999999,9.3062
B,10,145.1,FALSE,FALSE,TRUE,1.3,7.4,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B10,0.7,10.737400000000001
A,9,111.3,TRUE,FALSE,TRUE,1.6,5.2,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A9,0.64,5.7876
B,11,140.7,FALSE,FALSE,FALSE,1.5,7.5,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B11,0.6599999999999999,10.552499999999998
A,5,109.2,FALSE,TRUE,TRUE,1.9,4.9,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A5,0.5700000000000001,5.3508000000000004
B,11,117.6,FALSE,FALSE,FALSE,1.1,7.6,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B11,0.75,8.9376
A,5,118.9,FALSE,FALSE,FALSE,2.5,4.4,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A5,0.43000000000000005,5.231600000000001
B,8,121.3,FALSE,FALSE,TRUE,1.3,6.5,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B8,0.7,7.8845
B,5,102.3,FALSE,FALSE,FALSE,1.1,6.9,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B5,0.75,7.0587
A,7,107.2,FALSE,TRUE,TRUE,1.5,4.4,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A7,0.6599999999999999,4.716800000000001
A,2,200.9,FALSE,TRUE,TRUE,1.2,5.3,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A2,0.73,10.6477
B,6,71.6,FALSE,FALSE,FALSE,1.3,7.2,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B6,0.7,5.1552
B,6,54,FALSE,FALSE,FALSE,1.7,6.9,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B6,0.61,3.7260000000000004
A,5,107.2,TRUE,FALSE,FALSE,1.6,3.9,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A5,0.64,4.1808000000000005
B,6,71.4,FALSE,FALSE,FALSE,1.6,6.9,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B6,0.64,4.9266000000000005
A,3,132.4,FALSE,FALSE,TRUE,1.2,4.4,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A3,0.73,5.8256000000000006
B,7,59.4,FALSE,FALSE,FALSE,1.1,7.2,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B7,0.75,4.276800000000001
B,10,73.7,FALSE,FALSE,FALSE,1,7.3,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B10,0.77,5.3801
A,3,78.6,FALSE,FALSE,FALSE,1.2,4.3,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A3,0.73,3.3797999999999995
A,2,212.1,FALSE,TRUE,TRUE,1,4.7,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A2,0.77,9.9687
B,2,183.5,FALSE,FALSE,FALSE,0.5,5.6,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Transplantation,TRUE,FALSE,1,1,112,B2,0.89,10.276
D,9,245.7,FALSE,FALSE,TRUE,1,6.7,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,1,112,D9,0.77,16.4619
A,7,69.1,FALSE,TRUE,TRUE,1,6.2,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A7,0.77,4.284199999999999
D,9,163.5,FALSE,FALSE,FALSE,1.5,7.1,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,1,112,D9,0.6599999999999999,11.6085
D,9,211.4,FALSE,FALSE,TRUE,1,6.8,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Germ+Trans,TRUE,TRUE,1,1,112,D9,0.77,14.375200000000001
A,4,83.1,FALSE,FALSE,FALSE,1.4,5.8,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,Control,FALSE,FALSE,1,1,112,A4,0.6799999999999999,4.819799999999999
