"","Treatment","Transplantation","Germination","Time","Date","DaysFromGermination","Row","Pot","Plant","Device","AmbientHumidity","AmbientTemperature","LeafTemperature","AmbientPressure","AmbientLight","PhiPS2","LogitPhiPS2"
"1197","Germination",FALSE,TRUE,"12:02:00","2024-07-18",78,"C","2","C2","MultispeQ",80.74805,28.77,28.53,979.71112,256.597,0.582,0.330989015206681
"1198","Germination",FALSE,TRUE,"12:04:00","2024-07-18",78,"C","3","C3","MultispeQ",80.30469,29.47,29.43,979.60669,238.423,0.578,0.314568554636366
"1199","Germination",FALSE,TRUE,"12:05:00","2024-07-18",78,"C","4","C4","MultispeQ",78.08008,30.21,29.05,979.62006,303.124,0.559,0.237104597708253
"1200","Germination",FALSE,TRUE,"12:07:00","2024-07-18",78,"C","5","C5","MultispeQ",76.61816,30.82,29.51,979.599,344.933,0.562,0.249282939517245
"1201","Germination",FALSE,TRUE,"12:09:00","2024-07-18",78,"C","6","C6","MultispeQ",75.12305,31.39,30.05,979.59656,289.635,0.576,0.306374205463933
"1202","Germination",FALSE,TRUE,"12:10:00","2024-07-18",78,"C","7","C7","MultispeQ",73.70898,31.98,30.29,979.51343,295.441,0.582,0.330989015206681
"1203","Germination",FALSE,TRUE,"12:12:00","2024-07-18",78,"C","8","C8","MultispeQ",72.12793,32.56,30.69,979.55859,261.458,0.532,0.128175193423998
"1204","Germination",FALSE,TRUE,"12:14:00","2024-07-18",78,"C","9","C9","MultispeQ",69.59375,33,30.93,979.54047,260.397,0.576,0.306374205463933
"1205","Germination",FALSE,TRUE,"12:16:00","2024-07-18",78,"C","10","C10","MultispeQ",64.20703,33.4,30.69,979.50726,213.546,0.59,0.363965377201411
"1206","Germination",FALSE,TRUE,"12:16:00","2024-07-18",78,"C","11","C11","MultispeQ",64.21094,33.5,29.19,979.47742,331.458,0.542,0.168396817325461
"1207","Germination",FALSE,TRUE,"12:18:00","2024-07-18",78,"C","12","C12","MultispeQ",65.54199,33.91,30.97,979.48376,181.415,0.613,0.45994024290643
"1208","Germ+Trans",TRUE,TRUE,"12:20:00","2024-07-18",78,"D","1","D1","MultispeQ",65.84473,34.38,31.25,979.45734,201.446,0.624,0.506561224979533
"1209","Germ+Trans",TRUE,TRUE,"12:22:00","2024-07-18",78,"D","2","D2","MultispeQ",64.72949,34.7,31.47,979.5083,235.206,0.596,0.3888257891042
"1210","Germ+Trans",TRUE,TRUE,"12:24:00","2024-07-18",78,"D","3","D3","MultispeQ",64.45898,34.99,31.59,979.4671,213.7,0.611,0.451517615553149
"1211","Germ+Trans",TRUE,TRUE,"12:26:00","2024-07-18",78,"D","4","D4","MultispeQ",62.84375,35.23,31.07,979.41656,126.613,0.62,0.489548225318706
"1212","Germ+Trans",TRUE,TRUE,"12:27:00","2024-07-18",78,"D","5","D5","MultispeQ",62.20703,35.48,31.11,979.42584,281.923,0.584,0.339215722566964
"1213","Germ+Trans",TRUE,TRUE,"12:30:00","2024-07-18",78,"D","6","D6","MultispeQ",62.24023,35.73,31.43,979.37695,255.071,0.591,0.368100861363296
"1214","Germ+Trans",TRUE,TRUE,"12:31:00","2024-07-18",78,"D","7","D7","MultispeQ",61.1543,35.95,30.93,979.2981,222.024,0.609,0.443110707724531
"1215","Germ+Trans",TRUE,TRUE,"12:33:00","2024-07-18",78,"D","8","D8","MultispeQ",59.98828,36.13,31.29,979.32654,189.579,0.612,0.455726942889053
"1216","Germ+Trans",TRUE,TRUE,"12:35:00","2024-07-18",78,"D","9","D9","MultispeQ",56.69336,36.18,30.69,979.31329,136.609,0.611,0.451517615553149
"1217","Germ+Trans",TRUE,TRUE,"12:37:00","2024-07-18",78,"D","10","D10","MultispeQ",58.52539,36.26,31.29,979.29236,125.131,0.641,0.579707068432391
"1218","Germ+Trans",TRUE,TRUE,"12:39:00","2024-07-18",78,"D","11","D11","MultispeQ",56.37891,36.41,31.29,979.23181,217.302,0.596,0.3888257891042
"1219","Germ+Trans",TRUE,TRUE,"12:41:00","2024-07-18",78,"D","12","D12","MultispeQ",54.65527,36.55,31.47,979.24548,336.121,0.58,0.322773392263051
"1220","Germination",FALSE,TRUE,"12:03:00","2024-07-23",83,"C","1","C1","MultispeQ",75.07129,30.58,29.51,982.28094,172.504,0.586,0.347453815751698
"1221","Germination",FALSE,TRUE,"12:05:00","2024-07-23",83,"C","2","C2","MultispeQ",74.70898,31.23,29.23,982.29376,218.762,0.589,0.359832969155352
"1222","Germination",FALSE,TRUE,"12:07:00","2024-07-23",83,"C","3","C3","MultispeQ",73.64062,31.8,29.43,982.28857,137.669,0.601,0.409633517645344
"1223","Germination",FALSE,TRUE,"12:08:00","2024-07-23",83,"C","4","C4","MultispeQ",71.49609,32.32,29.83,982.23907,221.325,0.592,0.372239460479844
"1224","Germination",FALSE,TRUE,"12:10:00","2024-07-23",83,"C","5","C5","MultispeQ",70.99316,32.84,29.83,982.15985,208.293,0.609,0.443110707724531
"1225","Germination",FALSE,TRUE,"12:13:00","2024-07-23",83,"C","6","C6","MultispeQ",68.06836,33.42,30.15,982.09564,118.075,0.623,0.502301331339442
"1226","Germination",FALSE,TRUE,"12:14:00","2024-07-23",83,"C","7","C7","MultispeQ",66.88379,33.74,29.97,982.08716,101.133,0.631,0.536509218500686
"1227","Germination",FALSE,TRUE,"12:20:00","2024-07-23",83,"C","8","C8","MultispeQ",63.70801,34.31,30.19,982.0683,128.658,0.603,0.417980916039995
"1228","Germination",FALSE,TRUE,"12:21:00","2024-07-23",83,"C","9","C9","MultispeQ",62.91016,34.51,30.57,982.0575,186.888,0.594,0.380526159760912
"1229","Germination",FALSE,TRUE,"12:23:00","2024-07-23",83,"C","10","C10","MultispeQ",61.08496,34.65,29.69,982.04608,91.207,0.639,0.571026496044654
"1230","Germination",FALSE,TRUE,"12:26:00","2024-07-23",83,"C","11","C11","MultispeQ",60.53711,34.8,29.69,982.05908,81.304,0.648,0.610259520754178
"1231","Germination",FALSE,TRUE,"12:27:00","2024-07-23",83,"C","12","C12","MultispeQ",62.08594,34.9,29.51,982.02155,140.489,0.639,0.571026496044654
"1232","Germ+Trans",TRUE,TRUE,"12:29:00","2024-07-23",83,"D","1","D1","MultispeQ",59.80859,34.98,29.83,982.06268,160.133,0.638,0.566694071519019
"1233","Germ+Trans",TRUE,TRUE,"12:31:00","2024-07-23",83,"D","2","D2","MultispeQ",58.41699,35.08,28.75,981.95923,134.234,0.644,0.592767995252323
"1234","Germ+Trans",TRUE,TRUE,"12:33:00","2024-07-23",83,"D","3","D3","MultispeQ",59.09277,35.2,29.37,981.99249,169.56,0.601,0.409633517645344
"1235","Germ+Trans",TRUE,TRUE,"12:35:00","2024-07-23",83,"D","4","D4","MultispeQ",58.55664,35.29,29.65,981.99878,195.161,0.597,0.392980551445919
"1236","Germ+Trans",TRUE,TRUE,"12:37:00","2024-07-23",83,"D","5","D5","MultispeQ",59.77832,35.39,29.79,982.0578,247.815,0.585,0.343333327001158
"1237","Germ+Trans",TRUE,TRUE,"12:39:00","2024-07-23",83,"D","6","D6","MultispeQ",58.69922,35.43,30.11,982.10724,184.76,0.612,0.455726942889053
"1238","Germ+Trans",TRUE,TRUE,"12:41:00","2024-07-23",83,"D","7","D7","MultispeQ",57.60645,35.54,29.93,982.06921,233.075,0.586,0.347453815751698
"1239","Germ+Trans",TRUE,TRUE,"12:43:00","2024-07-23",83,"D","8","D8","MultispeQ",58.36133,35.7,29.43,982.0072,300.463,0.589,0.359832969155352
"1240","Germ+Trans",TRUE,TRUE,"12:46:00","2024-07-23",83,"D","9","D9","MultispeQ",54.84375,36.04,30.29,982.02466,150.815,0.64,0.575364144903562
"1241","Germ+Trans",TRUE,TRUE,"12:58:00","2024-07-23",83,"D","10","D10","MultispeQ",53.38867,35.73,30.93,981.93823,57.328,0.646,0.601502590648827
"1242","Germ+Trans",TRUE,TRUE,"01:00:00","2024-07-23",83,"D","11","D11","MultispeQ",51.9082,35.47,30.87,981.96716,54.363,0.668,0.699153204620157
"1243","Germ+Trans",TRUE,TRUE,"01:01:00","2024-07-23",83,"D","12","D12","MultispeQ",53.05176,35.32,28.53,981.92126,54.159,0.683,0.76759308569351
"1244","Germination",FALSE,TRUE,"12:03:00","2024-07-25",85,"C","1","C1","MultispeQ",81.21289,26.84,26.53,984.51514,119.772,0.598,0.397138665331611
"1245","Germination",FALSE,TRUE,"12:05:00","2024-07-25",85,"C","2","C2","MultispeQ",79.73047,27.64,27.21,984.48846,157.875,0.588,0.3557035985491
"1246","Germination",FALSE,TRUE,"12:06:00","2024-07-25",85,"C","3","C3","MultispeQ",78.87109,28.27,26.71,984.52112,176.9,0.602,0.413805440024383
"1247","Germination",FALSE,TRUE,"12:08:00","2024-07-25",85,"C","4","C4","MultispeQ",76.60254,28.79,27.25,984.52533,244.533,0.57,0.281851152140987
"1248","Germination",FALSE,TRUE,"12:09:00","2024-07-25",85,"C","5","C5","MultispeQ",75.59863,29.16,27.49,984.5097,192.724,0.581,0.326879836929773
"1249","Germination",FALSE,TRUE,"12:11:00","2024-07-25",85,"C","6","C6","MultispeQ",75.20117,29.57,27.81,984.41681,216.796,0.577,0.310470087461821
"1250","Germination",FALSE,TRUE,"12:13:00","2024-07-25",85,"C","7","C7","MultispeQ",75.62305,29.97,28.11,984.44891,73.872,0.619,0.485305897557895
"1251","Germination",FALSE,TRUE,"12:15:00","2024-07-25",85,"C","8","C8","MultispeQ",74.50391,30.52,28.43,984.41162,159.828,0.547,0.188556676938947
"1252","Germination",FALSE,TRUE,"12:16:00","2024-07-25",85,"C","9","C9","MultispeQ",71.23535,30.85,28.67,984.39172,260.335,0.566,0.265549544102778
"1253","Germination",FALSE,TRUE,"12:18:00","2024-07-25",85,"C","10","C10","MultispeQ",69.28125,31.2,28.97,984.40186,194.472,0.593,0.37638121355513
"1254","Germination",FALSE,TRUE,"12:20:00","2024-07-25",85,"C","11","C11","MultispeQ",69.8291,31.58,28.97,984.36279,249.096,0.579,0.318669643890614
"1255","Germination",FALSE,TRUE,"12:22:00","2024-07-25",85,"C","12","C12","MultispeQ",69.26855,31.92,29.11,984.28595,193.75,0.621,0.493794876851052
"1256","Germ+Trans",TRUE,TRUE,"12:26:00","2024-07-25",85,"D","1","D1","MultispeQ",69.66016,32.76,29.87,984.38812,118.628,0.612,0.455726942889053
"1257","Germ+Trans",TRUE,TRUE,"12:27:00","2024-07-25",85,"D","2","D2","MultispeQ",68.60449,33.02,29.69,984.30017,109.645,0.633,0.545108574089606
"1258","Germ+Trans",TRUE,TRUE,"12:29:00","2024-07-25",85,"D","3","D3","MultispeQ",67.46973,33.26,29.83,984.3783,104.986,0.643,0.58840894245798
"1259","Germ+Trans",TRUE,TRUE,"12:31:00","2024-07-25",85,"D","4","D4","MultispeQ",67.16992,33.38,29.51,984.35693,77.259,0.64,0.575364144903562
"1260","Germ+Trans",TRUE,TRUE,"12:32:00","2024-07-25",85,"D","5","D5","MultispeQ",65.16309,33.55,29.43,984.3407,104.619,0.627,0.519368120989105
"1261","Germ+Trans",TRUE,TRUE,"12:34:00","2024-07-25",85,"D","6","D6","MultispeQ",64.71094,33.7,29.19,984.30499,108.339,0.65,0.619039208406224
"1262","Germ+Trans",TRUE,TRUE,"12:36:00","2024-07-25",85,"D","7","D7","MultispeQ",63.1709,33.79,29.05,984.24536,92.756,0.656,0.645519131570691
"1263","Germ+Trans",TRUE,TRUE,"12:37:00","2024-07-25",85,"D","8","D8","MultispeQ",63.7168,33.86,29.33,984.24518,93.953,0.646,0.601502590648827
"1264","Germ+Trans",TRUE,TRUE,"12:39:00","2024-07-25",85,"D","9","D9","MultispeQ",62.71973,33.87,28.81,984.2514,96.992,0.653,0.632252349329572
"1265","Germ+Trans",TRUE,TRUE,"12:41:00","2024-07-25",85,"D","10","D10","MultispeQ",63.13672,33.83,28.31,984.28436,89.002,0.61,0.447312218043665
"1266","Germ+Trans",TRUE,TRUE,"12:42:00","2024-07-25",85,"D","11","D11","MultispeQ",60.83301,33.76,28.63,984.23315,127.4,0.638,0.566694071519019
"1267","Germ+Trans",TRUE,TRUE,"12:44:00","2024-07-25",85,"D","12","D12","MultispeQ",58.60254,33.78,28.39,984.20233,54.404,0.675,0.730887508542793
"1268","Germination",FALSE,TRUE,"11:44:00","2024-07-30",90,"C","1","C1","MultispeQ",83.79004,28.92,29.79,980.96167,170.318,0.586,0.347453815751698
"1269","Germination",FALSE,TRUE,"11:49:00","2024-07-30",90,"C","2","C2","MultispeQ",83.58594,30.03,31.01,980.96173,332.375,0.525,0.100083458556983
"1270","Germination",FALSE,TRUE,"11:51:00","2024-07-30",90,"C","3","C3","MultispeQ",83.10059,30.54,31.73,980.95044,150.111,0.599,0.40130017080888
"1271","Germination",FALSE,TRUE,"11:53:00","2024-07-30",90,"C","4","C4","MultispeQ",82.47168,31.04,31.73,980.90033,353.761,0.529,0.116130337841882
"1272","Germination",FALSE,TRUE,"11:55:00","2024-07-30",90,"C","5","C5","MultispeQ",81.94629,31.58,32.07,980.90607,358.922,0.57,0.281851152140987
"1273","Germination",FALSE,TRUE,"11:57:00","2024-07-30",90,"C","6","C6","MultispeQ",81.13379,32.04,32.11,980.8551,417.769,0.554,0.21684573472722
"1274","Germination",FALSE,TRUE,"12:00:00","2024-07-30",90,"C","7","C7","MultispeQ",79.37793,32.67,33.07,980.82013,75.592,0.619,0.485305897557895
"1275","Germination",FALSE,TRUE,"12:04:00","2024-07-30",90,"C","8","C8","MultispeQ",77.72559,33.28,33.07,980.81714,331.468,0.538,0.152293669080046
"1276","Germination",FALSE,TRUE,"12:07:00","2024-07-30",90,"C","9","C9","MultispeQ",75.18457,33.76,33.11,980.76453,408.088,0.548,0.192593107115784
"1277","Germination",FALSE,TRUE,"12:09:00","2024-07-30",90,"C","10","C10","MultispeQ",74.68359,34.02,32.93,980.76001,266.118,0.592,0.372239460479844
"1278","Germination",FALSE,TRUE,"12:11:00","2024-07-30",90,"C","11","C11","MultispeQ",72.12793,34.33,32.67,980.75952,237.198,0.571,0.285932290727993
"1279","Germination",FALSE,TRUE,"12:13:00","2024-07-30",90,"C","12","C12","MultispeQ",72.07617,34.59,33.45,980.69733,333.348,0.586,0.347453815751698
"1280","Germ+Trans",TRUE,TRUE,"12:17:00","2024-07-30",90,"D","1","D1","MultispeQ",67.64746,34.96,33.19,980.75641,221.551,0.603,0.417980916039995
"1281","Germ+Trans",TRUE,TRUE,"12:19:00","2024-07-30",90,"D","2","D2","MultispeQ",65.36133,35.17,33.29,980.71393,117.811,0.644,0.592767995252323
"1282","Germ+Trans",TRUE,TRUE,"12:21:00","2024-07-30",90,"D","3","D3","MultispeQ",64.7959,35.41,33.07,980.67987,89.201,0.649,0.614646493238224
"1283","Germ+Trans",TRUE,TRUE,"12:22:00","2024-07-30",90,"D","4","D4","MultispeQ",65.10938,35.58,33.23,980.66742,105.465,0.638,0.566694071519019
"1284","Germ+Trans",TRUE,TRUE,"12:24:00","2024-07-30",90,"D","5","D5","MultispeQ",65.97266,35.77,33.15,980.64435,128.018,0.639,0.571026496044654
"1285","Germ+Trans",TRUE,TRUE,"12:26:00","2024-07-30",90,"D","6","D6","MultispeQ",63.88574,35.91,32.63,980.62,156.803,0.64,0.575364144903562
"1286","Germ+Trans",TRUE,TRUE,"12:28:00","2024-07-30",90,"D","7","D7","MultispeQ",61.87988,35.97,32.45,980.65234,74.447,0.659,0.658841057218991
"1287","Germ+Trans",TRUE,TRUE,"12:29:00","2024-07-30",90,"D","8","D8","MultispeQ",61.56641,35.94,32.41,980.57947,102.576,0.652,0.627842082152179
"1288","Germ+Trans",TRUE,TRUE,"12:33:00","2024-07-30",90,"D","9","D9","MultispeQ",60.09277,35.98,32.07,980.46234,81.229,0.632,0.540806455977927
"1289","Germ+Trans",TRUE,TRUE,"12:34:00","2024-07-30",90,"D","10","D10","MultispeQ",58.58105,35.96,31.93,980.38989,81.74,0.649,0.614646493238224
"1290","Germ+Trans",TRUE,TRUE,"12:36:00","2024-07-30",90,"D","11","D11","MultispeQ",59.08398,35.93,31.59,980.38818,162.042,0.656,0.645519131570691
"1291","Transplantation",TRUE,FALSE,"12:41:00","2024-07-30",90,"B","12","B12","MultispeQ",60.68164,35.89,32.67,980.33826,101.391,0.63,0.532216813747308
"1292","Transplantation",TRUE,FALSE,"12:42:00","2024-07-30",90,"B","11","B11","MultispeQ",60.92285,35.92,32.51,980.28406,179.346,0.636,0.558044695703381
"1293","Transplantation",TRUE,FALSE,"12:44:00","2024-07-30",90,"B","10","B10","MultispeQ",61.33398,35.98,32.71,980.32501,79.826,0.65,0.619039208406224
"1294","Transplantation",TRUE,FALSE,"12:46:00","2024-07-30",90,"B","9","B9","MultispeQ",61.25195,36.06,32.51,980.33484,129.884,0.636,0.558044695703381
"1295","Germination",FALSE,TRUE,"12:04:00","2024-08-01",92,"C","1","C1","MultispeQ",77.92773,31.17,31.29,983.32062,251.328,0.618,0.481067848851116
"1296","Germination",FALSE,TRUE,"12:06:00","2024-08-01",92,"C","2","C2","MultispeQ",77.11523,31.9,31.85,983.25659,220.853,0.573,0.294101703486115
"1297","Germination",FALSE,TRUE,"12:08:00","2024-08-01",92,"C","3","C3","MultispeQ",76.43848,32.56,31.99,983.26062,251.442,0.574,0.298190050050196
"1298","Germination",FALSE,TRUE,"12:09:00","2024-08-01",92,"C","4","C4","MultispeQ",73.98535,33.11,32.33,983.22174,303.336,0.574,0.298190050050196
"1299","Germination",FALSE,TRUE,"12:11:00","2024-08-01",92,"C","5","C5","MultispeQ",73.49609,33.59,32.93,983.1911,298.923,0.576,0.306374205463933
"1300","Germination",FALSE,TRUE,"12:13:00","2024-08-01",92,"C","6","C6","MultispeQ",72.54004,34.08,33.11,983.1839,313.666,0.573,0.294101703486115
"1301","Germination",FALSE,TRUE,"12:14:00","2024-08-01",92,"C","7","C7","MultispeQ",70.92773,34.54,33.29,983.17688,296.909,0.572,0.290015795798001
"1302","Germination",FALSE,TRUE,"12:16:00","2024-08-01",92,"C","8","C8","MultispeQ",70.1377,34.96,33.75,983.09521,301.137,0.579,0.318669643890614
"1303","Germination",FALSE,TRUE,"12:18:00","2024-08-01",92,"C","9","C9","MultispeQ",69.28613,35.38,33.97,983.11859,332.761,0.57,0.281851152140987
"1304","Germination",FALSE,TRUE,"12:20:00","2024-08-01",92,"C","10","C10","MultispeQ",67.26074,35.76,34.17,983.09576,242.193,0.578,0.314568554636366
"1305","Germination",FALSE,TRUE,"12:22:00","2024-08-01",92,"C","11","C11","MultispeQ",64.6709,36.05,34.13,982.97961,364.006,0.579,0.318669643890614
"1306","Germination",FALSE,TRUE,"12:23:00","2024-08-01",92,"C","12","C12","MultispeQ",65.85938,36.35,34.47,983.00232,251,0.614,0.464157558682312
"1307","Germ+Trans",TRUE,TRUE,"12:25:00","2024-08-01",92,"D","1","D1","MultispeQ",65.9082,36.7,34.25,982.98029,320.527,0.589,0.359832969155352
"1308","Germ+Trans",TRUE,TRUE,"12:27:00","2024-08-01",92,"D","2","D2","MultispeQ",64.86035,36.96,34.43,983.00256,205.1,0.611,0.451517615553149
"1309","Germ+Trans",TRUE,TRUE,"12:29:00","2024-08-01",92,"D","3","D3","MultispeQ",65.27344,37.18,34.25,982.99866,176.59,0.607,0.434719179190237
"1310","Germ+Trans",TRUE,TRUE,"12:31:00","2024-08-01",92,"D","4","D4","MultispeQ",64.07812,37.37,34.25,982.89795,154.783,0.621,0.493794876851052
"1311","Germ+Trans",TRUE,TRUE,"12:32:00","2024-08-01",92,"D","5","D5","MultispeQ",62.85059,37.48,34.29,982.80212,311.837,0.593,0.37638121355513
"1312","Germ+Trans",TRUE,TRUE,"12:34:00","2024-08-01",92,"D","6","D6","MultispeQ",62.87598,37.6,34.09,982.78827,310.64,0.571,0.285932290727993
"1313","Germ+Trans",TRUE,TRUE,"12:36:00","2024-08-01",92,"D","7","D7","MultispeQ",60.98047,37.78,34.17,982.8186,153.587,0.622,0.498045897119592
"1314","Germ+Trans",TRUE,TRUE,"12:38:00","2024-08-01",92,"D","8","D8","MultispeQ",61.52344,37.87,34.13,982.7536,188.507,0.631,0.536509218500686
"1315","Germ+Trans",TRUE,TRUE,"12:40:00","2024-08-01",92,"D","9","D9","MultispeQ",60.46387,37.96,34.29,982.74042,163.749,0.579,0.318669643890614
"1316","Germ+Trans",TRUE,TRUE,"12:42:00","2024-08-01",92,"D","10","D10","MultispeQ",56.8252,38.02,33.81,982.7464,278.163,0.595,0.384674338439091
"1317","Germ+Trans",TRUE,TRUE,"12:43:00","2024-08-01",92,"D","11","D11","MultispeQ",58.26465,38.05,34.01,982.73639,67.212,0.658,0.654394194262712
"1318","Germ+Trans",TRUE,TRUE,"12:45:00","2024-08-01",92,"D","12","D12","MultispeQ",56.56641,38.03,33.85,982.70264,89.173,0.655,0.641090818603892
"1319","Germination",FALSE,TRUE,"11:55:00","2024-08-08",99,"C","1","C1","MultispeQ",73.88965,31.25,31.11,969.59955,298.125,0.494,-0.024001152099543
"1320","Germination",FALSE,TRUE,"11:57:00","2024-08-08",99,"C","2","C2","MultispeQ",73.02344,32.02,31.73,969.56525,187.374,0.584,0.339215722566964
"1321","Germination",FALSE,TRUE,"11:58:00","2024-08-08",99,"C","3","C3","MultispeQ",71.94141,32.62,31.89,969.58026,249.28,0.587,0.351577226867063
"1322","Germination",FALSE,TRUE,"12:00:00","2024-08-08",99,"C","4","C4","MultispeQ",69.21484,33.12,32.25,969.56281,249.41,0.582,0.330989015206681
"1323","Germination",FALSE,TRUE,"12:02:00","2024-08-08",99,"C","5","C5","MultispeQ",67.76172,33.57,32.37,969.46533,274.521,0.59,0.363965377201411
"1324","Germination",FALSE,TRUE,"12:03:00","2024-08-08",99,"C","6","C6","MultispeQ",65.33301,33.96,32.41,969.42389,70.398,0.632,0.540806455977927
"1325","Germination",FALSE,TRUE,"12:05:00","2024-08-08",99,"C","7","C7","MultispeQ",66.32812,34.37,32.41,969.46545,279.63,0.573,0.294101703486115
"1326","Germination",FALSE,TRUE,"12:07:00","2024-08-08",99,"C","8","C8","MultispeQ",65.7002,34.8,32.77,969.40399,235.964,0.586,0.347453815751698
"1327","Germination",FALSE,TRUE,"12:09:00","2024-08-08",99,"C","9","C9","MultispeQ",64.67676,35.14,33.19,969.4696,236.379,0.606,0.430529076771381
"1328","Germination",FALSE,TRUE,"12:10:00","2024-08-08",99,"C","10","C10","MultispeQ",64.38867,35.44,33.11,969.46204,189.589,0.597,0.392980551445919
"1329","Germination",FALSE,TRUE,"12:12:00","2024-08-08",99,"C","11","C11","MultispeQ",61.25977,35.66,33.29,969.39313,308.07,0.593,0.37638121355513
"1330","Germination",FALSE,TRUE,"12:14:00","2024-08-08",99,"C","12","C12","MultispeQ",59.15918,35.88,33.41,969.40289,287.509,0.576,0.306374205463933
"1331","Germ+Trans",TRUE,TRUE,"12:16:00","2024-08-08",99,"D","1","D1","MultispeQ",60.17773,36.08,33.63,969.43536,66.949,0.656,0.645519131570691
"1332","Germ+Trans",TRUE,TRUE,"12:17:00","2024-08-08",99,"D","2","D2","MultispeQ",61.91992,36.19,33.33,969.44141,144.197,0.618,0.481067848851116
"1333","Germ+Trans",TRUE,TRUE,"12:19:00","2024-08-08",99,"D","3","D3","MultispeQ",61.74219,36.34,33.45,969.4375,114.744,0.622,0.498045897119592
"1334","Germ+Trans",TRUE,TRUE,"12:21:00","2024-08-08",99,"D","4","D4","MultispeQ",59.87109,36.51,33.29,969.38818,113.183,0.642,0.584055317289261
"1335","Germ+Trans",TRUE,TRUE,"12:22:00","2024-08-08",99,"D","5","D5","MultispeQ",60.7959,36.68,33.67,969.42188,248.147,0.596,0.3888257891042
"1336","Germ+Trans",TRUE,TRUE,"12:24:00","2024-08-08",99,"D","6","D6","MultispeQ",61.49219,36.86,33.45,969.435,236.162,0.548,0.192593107115784
"1337","Germ+Trans",TRUE,TRUE,"12:26:00","2024-08-08",99,"D","7","D7","MultispeQ",60.62891,37.07,33.67,969.42218,241.908,0.594,0.380526159760912
"1338","Germ+Trans",TRUE,TRUE,"12:28:00","2024-08-08",99,"D","8","D8","MultispeQ",61.24414,37.26,33.59,969.35876,135.35,0.643,0.58840894245798
"1339","Germ+Trans",TRUE,TRUE,"12:30:00","2024-08-08",99,"D","9","D9","MultispeQ",57.00684,37.38,33.75,969.34436,98.426,0.652,0.627842082152179
"1340","Germ+Trans",TRUE,TRUE,"12:33:00","2024-08-08",99,"D","10","D10","MultispeQ",54.8291,37.5,33.49,969.30469,241.589,0.607,0.434719179190237
"1341","Germ+Trans",TRUE,TRUE,"12:34:00","2024-08-08",99,"D","11","D11","MultispeQ",55.5918,37.53,30.79,969.29779,180.335,0.595,0.384674338439091
